Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Permanentes,Coco,Urabá,2018,Arboletes,12.00,0.00,0.00
Permanentes,Coco,Urabá,2018,Necoclí,358.00,342.00,1197.00
Permanentes,Coco,Urabá,2018,San Juan De Urabá,100.00,80.00,480.00
Permanentes,Coco,Urabá,2018,San Pedro De Urabá,16.00,16.00,56.00
Permanentes,Coco,Urabá,2018,Turbo,12.20,7.20,18.00
Permanentes,Coco X Plátano,Urabá,2018,San Juan De Urabá,286.00,286.00,1001.00
Permanentes,Col,Valle de Aburra,2018,Medellín,19.00,19.00,95.00
Permanentes,Fique,Oriente,2018,Alejandría,5.00,5.00,10.00
Permanentes,Fique,Nordeste,2018,Amalfi,1249.02,156.00,187.20
Permanentes,Fique,Nordeste,2018,Anorí,51.00,7.00,4.90
Permanentes,Fique,Valle de Aburra,2018,Barbosa,125.00,125.00,150.00
Permanentes,Fique,Oriente,2018,Concepción,20.00,20.00,20.00
Permanentes,Fique,Valle de Aburra,2018,Copacabana,4.00,0.00,0.00
Permanentes,Fique,Norte,2018,Don Matías,9.00,9.00,13.50
Permanentes,Fique,Occidente,2018,Giraldo,22.00,20.00,50.00
Permanentes,Fique,Valle de Aburra,2018,Girardota,22.50,13.50,20.92
Permanentes,Fique,Norte,2018,Gómez Plata,33.90,0.00,0.00
Permanentes,Fique,Oriente,2018,Guarne,3.00,3.00,3.00
Permanentes,Fique,Oriente,2018,San Rafael,18.00,18.00,21.60
Permanentes,Fique,Nordeste,2018,San Roque,70.00,0.00,0.00
Permanentes,Fique,Oriente,2018,San Vicente,202.00,187.00,374.00
Permanentes,Fique,Suroeste,2018,Urrao,156.70,156.70,250.72
Permanentes,Flores,Oriente,2018,El Carmen De Viboral,11.50,11.50,57.50
Permanentes,Flores,Oriente,2018,El Retiro,4.00,4.00,22.00
Permanentes,Flores,Oriente,2018,El Retiro,2.00,2.00,12.00
Permanentes,Flores,Valle de Aburra,2018,Envigado,1.30,1.30,6.40
Permanentes,Flores,Occidente,2018,Sopetrán,15.00,15.00,63.00
Permanentes,Flores (Hortensias),Oriente,2018,Abejorral,130.00,130.00,3250.00
Permanentes,Flores (Hortensias),Oriente,2018,El Carmen De Viboral,643.00,640.00,25600.00
Permanentes,Flores (Hortensias),Oriente,2018,El Retiro,28.00,18.00,504.00
Permanentes,Flores (Hortensias),Valle de Aburra,2018,Envigado,1.85,1.85,8.66
Permanentes,Flores (Hortensias),Oriente,2018,Guarne,19.00,18.00,630.00
Permanentes,Flores (Hortensias),Oriente,2018,La Ceja,408.30,406.30,14220.50
Permanentes,Flores (Hortensias),Oriente,2018,La Unión,248.00,197.00,6895.00
Permanentes,Flores (Hortensias),Oriente,2018,Marinilla,28.00,26.00,546.00
Permanentes,Flores (Hortensias),Oriente,2018,Rionegro,195.00,145.00,8700.00
Permanentes,Flores (Hortensias),Oriente,2018,San Vicente,86.00,76.00,1064.00
Permanentes,Flores (Hortensias),Oriente,2018,Sonsón,67.00,67.00,1407.00
Permanentes,Flores (Pompon - Crisantemo),Oriente,2018,El Carmen De Viboral,195.00,195.00,3900.00
Permanentes,Flores (Pompon - Crisantemo),Valle de Aburra,2018,Envigado,2.00,1.90,9.12
Permanentes,Flores (Rosas),Norte,2018,San Pedro De Los Milagros,6.00,6.00,0.00
Permanentes,Fresa,Oriente,2018,El Carmen De Viboral,125.00,125.00,5000.00
Permanentes,Fresa,Oriente,2018,El Retiro,3.00,2.00,96.00
Permanentes,Fresa,Norte,2018,Entrerríos,5.00,5.00,125.00
Permanentes,Fresa,Valle de Aburra,2018,Envigado,8.30,8.30,53.12
Permanentes,Fresa,Occidente,2018,Giraldo,0.10,0.10,3.20
Permanentes,Fresa,Oriente,2018,Guarne,7.00,7.00,266.00
Permanentes,Fresa,Oriente,2018,La Unión,265.00,217.00,9765.00
Permanentes,Fresa,Valle de Aburra,2018,Medellín,29.00,29.00,203.00
Permanentes,Fresa,Oriente,2018,Rionegro,28.00,25.00,2250.00
Permanentes,Fresa,Norte,2018,San Pedro De Los Milagros,3.00,2.00,24.00
Permanentes,Fresa,Oriente,2018,San Vicente,16.00,16.00,640.00
Permanentes,Fresa,Norte,2018,Santa Rosa De Osos,10.50,9.50,304.00
Permanentes,Granadilla,Occidente,2018,Abriaquí,30.00,26.00,117.00
Permanentes,Granadilla,Suroeste,2018,Betulia,10.00,10.00,100.00
Permanentes,Granadilla,Occidente,2018,Caicedo,24.00,20.20,202.00
Permanentes,Granadilla,Norte,2018,Don Matías,3.00,3.00,36.00
Permanentes,Granadilla,Oriente,2018,El Carmen De Viboral,5.00,4.00,40.00
Permanentes,Granadilla,Oriente,2018,El Santuario,19.00,15.00,225.00
Permanentes,Granadilla,Norte,2018,Entrerríos,3.00,3.00,24.00
Permanentes,Granadilla,Occidente,2018,Giraldo,4.00,4.00,20.00
Permanentes,Granadilla,Occidente,2018,Liborina,6.00,6.00,37.80
Permanentes,Granadilla,Norte,2018,San Pedro De Los Milagros,3.50,3.50,45.50
Permanentes,Granadilla,Occidente,2018,Santa Fe De Antioquia,3.00,3.00,54.00
Permanentes,Granadilla,Norte,2018,Santa Rosa De Osos,10.00,9.50,76.00
Permanentes,Granadilla,Oriente,2018,Sonsón,78.00,78.00,1950.00
Permanentes,Granadilla,Suroeste,2018,Urrao,68.00,61.00,1830.00
Permanentes,Guanábana,Occidente,2018,Anzá,81.00,73.50,1837.50
Permanentes,Guanábana,Magdalena Medio,2018,Caracolí,27.50,25.00,50.00
Permanentes,Guanábana,Nordeste,2018,Cisneros,11.00,11.00,55.00
Permanentes,Guanábana,Occidente,2018,Dabeiba,7.00,5.00,50.00
Permanentes,Guanábana,Magdalena Medio,2018,Maceo,178.00,178.00,890.00
Permanentes,Guanábana,Magdalena Medio,2018,Puerto Berrío,42.00,25.00,150.00
Permanentes,Guanábana,Urabá,2018,San Pedro De Urabá,4.00,3.00,11.10
Permanentes,Guanábana,Oriente,2018,San Rafael,5.00,0.00,0.00
Permanentes,Guanábana,Suroeste,2018,Santa Bárbara,65.00,65.00,130.00
Permanentes,Guanábana,Oriente,2018,Sonsón,100.00,0.00,0.00
Permanentes,Guanábana,Occidente,2018,Uramita,7.00,7.00,140.00
Permanentes,Guanábana,Norte,2018,Valdivia,13.00,13.00,130.00
Permanentes,Guanábana,Suroeste,2018,Valparaiso,17.50,13.00,390.00
Permanentes,Guanábana,Nordeste,2018,Vegachí,37.00,33.00,66.00
Permanentes,Guanábana,Nordeste,2018,Yalí,7.00,5.00,125.00
Permanentes,Guayaba,Oriente,2018,Cocorná,120.00,120.00,1080.00
Permanentes,Guayaba,Norte,2018,San Pedro De Los Milagros,3.50,3.50,12.25
Permanentes,Guayaba,Suroeste,2018,Urrao,10.50,10.50,84.00
Permanentes,Guayaba Manzána,Suroeste,2018,Betania,3.50,3.50,52.50
Permanentes,Guayaba Manzána,Oriente,2018,El Carmen De Viboral,1.50,1.50,22.50
Permanentes,Guayaba Manzána,Valle de Aburra,2018,Medellín,3.50,3.50,14.00
Permanentes,Gulupa,Norte,2018,Carolina,16.00,16.00,320.00
Permanentes,Gulupa,Oriente,2018,El Carmen De Viboral,8.00,8.00,112.00
Permanentes,Gulupa,Oriente,2018,El Peñol,318.00,228.00,5700.00
Permanentes,Gulupa,Oriente,2018,El Retiro,38.00,38.00,380.00
Permanentes,Gulupa,Oriente,2018,Granada,6.00,6.00,90.00
Permanentes,Gulupa,Oriente,2018,Guarne,19.00,19.00,342.00
Permanentes,Gulupa,Oriente,2018,Guatapé,3.50,1.50,30.00
Permanentes,Gulupa,Suroeste,2018,Jardín,50.00,50.00,1750.00
Permanentes,Gulupa,Suroeste,2018,Jericó,82.00,82.00,2050.00
Permanentes,Gulupa,Oriente,2018,San Vicente,36.00,33.00,462.00
Permanentes,Gulupa,Oriente,2018,Sonsón,30.00,30.00,540.00
Permanentes,Gulupa,Suroeste,2018,Urrao,184.00,134.00,4020.00
Permanentes,Higo,Oriente,2018,Sonsón,96.00,94.00,2538.00
Permanentes,Limón Mandarino,Oriente,2018,Cocorná,35.00,20.00,200.00
Permanentes,Limón Mandarino,Oriente,2018,El Carmen De Viboral,61.00,61.00,1098.00
Permanentes,Limón Mandarino,Occidente,2018,Giraldo,4.00,4.00,28.00
Permanentes,Limón Mandarino,Oriente,2018,San Francisco,16.40,15.10,70.90
Permanentes,Limón Mandarino,Norte,2018,Santa Rosa De Osos,4.00,3.00,15.60
Permanentes,Limón Mandarino,Occidente,2018,Uramita,21.00,21.00,105.00
Permanentes,Limón Mandarino,Norte,2018,Valdivia,70.00,70.00,840.00
Permanentes,Limón Pajarito,Occidente,2018,Frontino,2.00,2.00,2.40
Permanentes,Limón Pajarito,Occidente,2018,Liborina,8.00,8.00,56.00
Permanentes,Limón Pajarito,Urabá,2018,Mutatá,6.50,3.00,36.00
Permanentes,Limón Pajarito,Magdalena Medio,2018,Puerto Berrío,50.00,50.00,300.00
Permanentes,Limón Pajarito,Magdalena Medio,2018,Puerto Nare,1.90,1.90,5.70
Permanentes,Limón Pajarito,Magdalena Medio,2018,Puerto Triunfo,80.00,80.00,120.00
Permanentes,Limón Pajarito,Urabá,2018,Turbo,10.00,10.00,16.00
Permanentes,Limón Pajarito,Urabá,2018,Vigía Del Fuerte,9.00,6.00,51.00
Permanentes,Limón Tahití,Occidente,2018,Anzá,27.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2018,Armenia,3.30,3.00,7.50
Permanentes,Limón Tahití,Norte,2018,Briceño,5.00,0.00,0.00
Permanentes,Limón Tahití,Bajo Cauca,2018,Cáceres,5.00,4.00,7.20
Permanentes,Limón Tahití,Occidente,2018,Cañasgordas,50.00,44.00,440.00
Permanentes,Limón Tahití,Bajo Cauca,2018,Caucasia,9.00,0.00,0.00
Permanentes,Limón Tahití,Urabá,2018,Chigorodó,17.00,0.00,0.00
Permanentes,Limón Tahití,Suroeste,2018,Ciudad Bolívar,177.00,0.00,0.00
Permanentes,Limón Tahití,Oriente,2018,Cocorná,13.00,3.00,30.00
Permanentes,Limón Tahití,Occidente,2018,Dabeiba,93.00,63.00,819.00
Permanentes,Limón Tahití,Oriente,2018,El Carmen De Viboral,6.00,4.50,108.00
Permanentes,Limón Tahití,Suroeste,2018,Fredonia,85.00,70.00,1400.00
Permanentes,Limón Tahití,Occidente,2018,Frontino,56.60,56.60,566.00
Permanentes,Limón Tahití,Occidente,2018,Giraldo,3.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2018,Heliconia,4.00,4.00,40.00
Permanentes,Limón Tahití,Norte,2018,Ituango,11.00,8.00,32.00
Permanentes,Limón Tahití,Occidente,2018,Liborina,25.00,25.50,357.00
Permanentes,Limón Tahití,Valle de Aburra,2018,Medellín,7.50,7.00,56.00
Permanentes,Limón Tahití,Urabá,2018,Mutatá,44.50,10.00,100.00
Permanentes,Limón Tahití,Urabá,2018,Necoclí,25.00,7.00,126.00
Permanentes,Limón Tahití,Occidente,2018,Olaya,8.00,7.00,32.90
Permanentes,Limón Tahití,Suroeste,2018,Pueblorrico,4.00,0.00,0.00
Permanentes,Limón Tahití,Magdalena Medio,2018,Puerto Triunfo,5.00,0.00,0.00
Permanentes,Limón Tahití,Suroeste,2018,Salgar,45.00,10.00,70.00
Permanentes,Limón Tahití,Norte,2018,San Andrés De Cuerquia,20.00,20.00,80.00
Permanentes,Limón Tahití,Occidente,2018,Santa Fe De Antioquia,5.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2018,Sopetrán,6.50,6.50,52.00
Permanentes,Limón Tahití,Suroeste,2018,Támesis,45.30,30.30,515.10
Permanentes,Limón Tahití,Suroeste,2018,Tarso,64.49,17.60,457.60
Permanentes,Limón Tahití,Suroeste,2018,Titiribí,13.50,11.50,230.00
Permanentes,Limón Tahití,Urabá,2018,Turbo,27.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2018,Uramita,198.00,119.00,1666.00
Permanentes,Limón Tahití,Suroeste,2018,Valparaiso,79.00,78.00,1560.00
Permanentes,Limón Tahití,Suroeste,2018,Venecia,285.00,271.00,6233.00
Permanentes,Lulo,Oriente,2018,Abejorral,5.00,5.00,25.00
Permanentes,Lulo,Occidente,2018,Abriaquí,8.50,8.50,24.65
Permanentes,Lulo,Norte,2018,Angostura,8.50,8.50,55.25
Permanentes,Lulo,Suroeste,2018,Betania,2.00,2.00,20.00
Permanentes,Lulo,Occidente,2018,Caicedo,10.00,0.00,0.00
Permanentes,Lulo,Occidente,2018,Cañasgordas,6.00,4.00,52.00
Permanentes,Lulo,Norte,2018,Carolina,22.50,22.50,225.00
Permanentes,Lulo,Oriente,2018,Concepción,20.00,20.00,320.00
Permanentes,Lulo,Suroeste,2018,Concordia,8.00,3.00,60.00
Permanentes,Lulo,Occidente,2018,Dabeiba,57.50,37.50,300.00
Permanentes,Lulo,Norte,2018,Don Matías,1.00,1.00,10.00
Permanentes,Lulo,Oriente,2018,El Peñol,87.00,57.00,1026.00
Permanentes,Lulo,Oriente,2018,El Santuario,5.00,4.00,28.00
Permanentes,Lulo,Occidente,2018,Frontino,60.00,60.00,900.00
Permanentes,Lulo,Norte,2018,Guadalupe,8.50,4.50,58.50
Permanentes,Lulo,Suroeste,2018,Jardín,35.00,35.00,350.00
Permanentes,Lulo,Suroeste,2018,Jericó,5.00,5.00,100.00
Permanentes,Lulo,Occidente,2018,Liborina,7.50,4.50,76.50
Permanentes,Lulo,Occidente,2018,Sabanalarga,19.00,6.00,48.00
Permanentes,Lulo,Suroeste,2018,Salgar,27.00,17.00,408.00
Permanentes,Lulo,Norte,2018,San Andrés De Cuerquia,3.00,3.00,30.00
Permanentes,Lulo,Norte,2018,San Pedro De Los Milagros,1.50,1.50,12.00
Permanentes,Lulo,Norte,2018,Santa Rosa De Osos,14.50,12.00,192.00
Permanentes,Lulo,Nordeste,2018,Santo Domingo,95.00,75.00,1350.00
Permanentes,Lulo,Occidente,2018,Sopetrán,1.50,1.50,10.50
Permanentes,Lulo,Suroeste,2018,Támesis,18.00,16.00,192.00
Permanentes,Lulo,Suroeste,2018,Urrao,168.00,123.00,3690.00
Permanentes,Lulo,Norte,2018,Yarumal,24.70,18.50,138.75
Permanentes,Mamoncillo,Occidente,2018,Santa Fe De Antioquia,3.00,3.00,12.00
Permanentes,Mamoncillo,Occidente,2018,Sopetrán,30.00,30.00,144.00
Permanentes,Mandarina Clementina,Suroeste,2018,Támesis,57.00,52.00,1820.00
Permanentes,Mandarina Clementina,Suroeste,2018,Valparaiso,2.00,2.00,120.00
Permanentes,Mandarina Oneco,Suroeste,2018,Angelópolis,18.60,18.60,372.00
Permanentes,Mandarina Oneco,Occidente,2018,Armenia,5.00,5.00,32.50
Permanentes,Mandarina Oneco,Suroeste,2018,Betulia,43.00,43.00,860.00
Permanentes,Mandarina Oneco,Oriente,2018,Cocorná,15.00,10.00,120.00
Permanentes,Mandarina Oneco,Suroeste,2018,Concordia,17.00,4.00,52.00
Permanentes,Mandarina Oneco,Suroeste,2018,Fredonia,97.00,81.00,1620.00
Permanentes,Mandarina Oneco,Occidente,2018,Liborina,2.00,2.00,12.00
Permanentes,Mandarina Oneco,Valle de Aburra,2018,Medellín,14.50,14.00,84.00
Permanentes,Mandarina Oneco,Suroeste,2018,Salgar,8.50,8.50,289.00
Permanentes,Mandarina Oneco,Nordeste,2018,Santo Domingo,90.00,90.00,3240.00
Permanentes,Mandarina Oneco,Suroeste,2018,Támesis,109.40,38.40,1344.00
Permanentes,Mandarina Oneco,Suroeste,2018,Tarso,37.50,37.50,1275.00
Permanentes,Mandarina Oneco,Suroeste,2018,Titiribí,22.50,15.00,300.00
Permanentes,Mandarina Oneco,Occidente,2018,Uramita,8.00,8.00,40.00
Permanentes,Mandarina Oneco,Suroeste,2018,Valparaiso,233.70,214.00,12840.00
Permanentes,Mandarina Oneco,Suroeste,2018,Venecia,185.00,175.00,3150.00
Permanentes,Mango,Suroeste,2018,Montebello,35.00,35.00,52.50
Permanentes,Mango,Suroeste,2018,Santa Bárbara,980.00,980.00,5880.00
Permanentes,Mango,Occidente,2018,Sopetrán,155.00,155.00,744.00
Permanentes,Mango,Urabá,2018,Turbo,219.00,219.00,175.20
Permanentes,Mango Injerto,Occidente,2018,Anzá,542.30,400.30,9607.20
Permanentes,Mango Injerto,Suroeste,2018,Betulia,610.00,610.00,7320.00
Permanentes,Mango Injerto,Occidente,2018,Caicedo,18.50,3.50,57.50
Permanentes,Mango Injerto,Valle de Aburra,2018,Medellín,9.00,9.00,54.00
Permanentes,Mango Injerto,Occidente,2018,Olaya,15.00,15.00,195.00
Permanentes,Mango Injerto,Occidente,2018,Santa Fe De Antioquia,2.70,2.70,16.20
Permanentes,Mango Injerto,Occidente,2018,Sopetrán,61.00,56.00,392.00
Permanentes,Mango Injerto,Suroeste,2018,Titiribí,2.50,2.50,55.00
Permanentes,Mango Injerto,Occidente,2018,Uramita,3.00,3.00,18.00
Permanentes,Maracuyá,Suroeste,2018,Amagá,1.00,1.00,15.00
Permanentes,Maracuyá,Urabá,2018,Apartadó,13.00,10.00,220.00
Permanentes,Maracuyá,Urabá,2018,Arboletes,122.00,102.00,1530.00
Permanentes,Maracuyá,Occidente,2018,Armenia,4.00,4.00,28.00
Permanentes,Maracuyá,Suroeste,2018,Betania,21.00,21.00,420.00
Permanentes,Maracuyá,Norte,2018,Briceño,8.00,6.00,36.00
Permanentes,Maracuyá,Occidente,2018,Caicedo,4.50,2.50,25.00
Permanentes,Maracuyá,Urabá,2018,Carepa,80.00,80.00,1400.00
Permanentes,Maracuyá,Urabá,2018,Chigorodó,626.00,553.00,11060.00
Permanentes,Maracuyá,Suroeste,2018,Concordia,6.00,11.00,110.00
Permanentes,Maracuyá,Occidente,2018,Dabeiba,558.00,306.00,6732.00
Permanentes,Maracuyá,Occidente,2018,Ebéjico,30.00,30.00,180.00
Permanentes,Maracuyá,Occidente,2018,Frontino,40.00,30.00,360.00
Permanentes,Maracuyá,Suroeste,2018,Hispania,4.00,1.00,14.00
Permanentes,Maracuyá,Norte,2018,Ituango,40.00,40.00,480.00
Permanentes,Maracuyá,Occidente,2018,Liborina,5.00,5.00,40.00
Permanentes,Maracuyá,Oriente,2018,Nariño,4.00,2.00,80.00
Permanentes,Maracuyá,Urabá,2018,Necoclí,424.00,274.00,6576.00
Permanentes,Maracuyá,Occidente,2018,Olaya,8.00,8.00,56.00
Permanentes,Maracuyá,Occidente,2018,Sabanalarga,2.00,0.00,0.00
Permanentes,Maracuyá,Norte,2018,San Andrés De Cuerquia,6.00,6.00,48.00
Permanentes,Maracuyá,Urabá,2018,San Juan De Urabá,10.00,10.00,200.00
Permanentes,Maracuyá,Urabá,2018,San Pedro De Urabá,18.00,15.00,390.00
Permanentes,Maracuyá,Occidente,2018,Santa Fe De Antioquia,1.00,1.00,5.50
Permanentes,Maracuyá,Oriente,2018,Sonsón,13.00,13.00,195.00
Permanentes,Maracuyá,Occidente,2018,Sopetrán,31.00,31.00,372.00
Permanentes,Maracuyá,Urabá,2018,Turbo,45.00,22.00,264.00
Permanentes,Maracuyá,Occidente,2018,Uramita,71.50,41.50,664.00
Permanentes,Maracuyá,Suroeste,2018,Valparaiso,2.00,2.00,30.00
Permanentes,Maracuyá,Norte,2018,Yarumal,3.50,3.50,20.30
Permanentes,Mora,Oriente,2018,Abejorral,6.00,6.00,48.00
Permanentes,Mora,Valle de Aburra,2018,Barbosa,50.00,50.00,410.00
Permanentes,Mora,Norte,2018,Belmira,2.00,2.00,10.00
Permanentes,Mora,Occidente,2018,Caicedo,0.50,0.50,4.00
Permanentes,Mora,Norte,2018,Carolina,2.00,2.00,16.00
Permanentes,Mora,Norte,2018,Don Matías,3.00,3.00,19.50
Permanentes,Mora,Oriente,2018,El Peñol,218.00,178.00,2670.00
Permanentes,Mora,Oriente,2018,El Retiro,33.00,22.00,400.40
Permanentes,Mora,Oriente,2018,El Santuario,27.00,25.00,375.00
Permanentes,Mora,Norte,2018,Entrerríos,1.00,1.00,8.50
Permanentes,Mora,Valle de Aburra,2018,Envigado,20.20,19.00,190.00
Permanentes,Mora,Valle de Aburra,2018,Girardota,7.00,6.00,54.00
Permanentes,Mora,Oriente,2018,Granada,144.00,143.00,858.00
Permanentes,Mora,Oriente,2018,Guarne,67.00,67.00,938.00
Permanentes,Mora,Suroeste,2018,Jericó,0.50,0.50,6.50
Permanentes,Mora,Oriente,2018,La Ceja,62.00,31.00,294.50
Permanentes,Mora,Oriente,2018,La Unión,73.00,66.00,495.00
Permanentes,Mora,Oriente,2018,Marinilla,89.00,89.00,712.00
Permanentes,Mora,Valle de Aburra,2018,Medellín,151.00,151.00,1057.00
Permanentes,Mora,Oriente,2018,Rionegro,15.00,15.00,180.00
Permanentes,Mora,Occidente,2018,San Jerónimo,18.00,18.00,216.00
Permanentes,Mora,Norte,2018,San Pedro De Los Milagros,30.50,29.00,232.00
Permanentes,Mora,Oriente,2018,San Vicente,112.00,112.00,1120.00
Permanentes,Mora,Norte,2018,Santa Rosa De Osos,15.50,13.50,74.25
Permanentes,Mora,Suroeste,2018,Urrao,4.50,4.50,58.50
Permanentes,Mora,Norte,2018,Yarumal,21.70,21.70,249.55
Permanentes,Moringa,Occidente,2018,Santa Fe De Antioquia,14.30,14.30,42.90
Permanentes,Murrapo,Urabá,2018,Apartadó,7.50,6.50,110.50
Permanentes,Murrapo,Suroeste,2018,Betania,5.00,5.00,50.00
Permanentes,Murrapo,Occidente,2018,Cañasgordas,557.50,542.50,3797.50
Permanentes,Murrapo,Occidente,2018,Dabeiba,104.00,44.00,440.00
Permanentes,Murrapo,Occidente,2018,Uramita,143.00,143.00,572.00
Permanentes,Naranja,Valle de Aburra,2018,Copacabana,45.00,43.00,344.00
Permanentes,Naranja,Occidente,2018,Heliconia,5.00,5.00,60.00
Permanentes,Naranja,Suroeste,2018,Titiribí,24.00,24.00,240.00
Permanentes,Naranja Salustriana,Suroeste,2018,Támesis,177.60,63.30,1012.00
Permanentes,Naranja Salustriana,Suroeste,2018,Valparaiso,170.00,170.00,6800.00
Permanentes,Naranja Tangelo Mineola,Suroeste,2018,Fredonia,21.00,11.00,220.00
Permanentes,Naranja Tangelo Mineola,Suroeste,2018,Támesis,54.00,54.00,540.00
Permanentes,Naranja Tangelo Mineola,Suroeste,2018,Valparaiso,3.00,3.00,60.00
Permanentes,Naranja Tangelo Orlando,Suroeste,2018,Fredonia,50.00,50.00,1000.00
Permanentes,Naranja Tangelo Orlando,Suroeste,2018,Támesis,20.30,17.30,138.40
Permanentes,Naranja Valencia,Occidente,2018,Anzá,17.00,17.00,425.00
Permanentes,Naranja Valencia,Valle de Aburra,2018,Barbosa,15.00,15.00,210.00
Permanentes,Naranja Valencia,Suroeste,2018,Betulia,300.00,300.00,6000.00
Permanentes,Naranja Valencia,Magdalena Medio,2018,Caracolí,6.50,4.00,28.00
Permanentes,Naranja Valencia,Suroeste,2018,Caramanta,13.00,12.00,144.00
Permanentes,Naranja Valencia,Nordeste,2018,Cisneros,10.00,10.00,100.00
Permanentes,Naranja Valencia,Oriente,2018,Cocorná,10.00,5.00,50.00
Permanentes,Naranja Valencia,Suroeste,2018,Concordia,83.00,67.00,536.00
Permanentes,Naranja Valencia,Occidente,2018,Dabeiba,14.00,0.00,0.00
Permanentes,Naranja Valencia,Bajo Cauca,2018,El Bagre,13.00,4.00,24.00
Permanentes,Naranja Valencia,Suroeste,2018,Fredonia,930.00,730.00,27740.00
Permanentes,Naranja Valencia,Occidente,2018,Frontino,8.00,7.00,49.00
Permanentes,Naranja Valencia,Valle de Aburra,2018,Girardota,17.50,16.00,400.00
Permanentes,Naranja Valencia,Suroeste,2018,Hispania,25.00,9.00,139.50
Permanentes,Naranja Valencia,Suroeste,2018,La Pintada,126.50,122.50,3430.00
Permanentes,Naranja Valencia,Valle de Aburra,2018,Medellín,12.50,12.00,84.00
Permanentes,Naranja Valencia,Suroeste,2018,Salgar,29.80,29.80,596.00
Permanentes,Naranja Valencia,Norte,2018,Santa Rosa De Osos,5.50,5.50,33.00
Permanentes,Naranja Valencia,Occidente,2018,Sopetrán,6.00,6.00,30.00
Permanentes,Naranja Valencia,Suroeste,2018,Támesis,466.00,451.00,6314.00
Permanentes,Naranja Valencia,Suroeste,2018,Tarso,478.10,468.10,13574.90
Permanentes,Naranja Valencia,Suroeste,2018,Titiribí,3.50,3.50,52.50
Permanentes,Naranja Valencia,Occidente,2018,Uramita,18.00,18.00,90.00
Permanentes,Naranja Valencia,Norte,2018,Valdivia,30.00,30.00,240.00
Permanentes,Naranja Valencia,Suroeste,2018,Valparaiso,578.50,482.00,19280.00
Permanentes,Naranja Valencia,Suroeste,2018,Venecia,382.00,372.00,8184.00
Permanentes,Naranja Valencia,Nordeste,2018,Yolombó,80.00,80.00,1200.00
Permanentes,Naranja Washinton Navel,Suroeste,2018,Támesis,40.20,34.20,410.40
Permanentes,Naranja Washinton Navel,Suroeste,2018,Valparaiso,11.00,11.00,220.00
Permanentes,Palma De Aceite,Urabá,2018,Carepa,140.00,128.00,3968.00
Permanentes,Palma De Aceite,Urabá,2018,Chigorodó,1870.00,1468.00,41104.00
Permanentes,Palma De Aceite,Urabá,2018,Mutatá,1900.00,700.00,9800.00
Permanentes,Palma De Aceite,Oriente,2018,Sonsón,300.00,300.00,1050.00
Permanentes,Palma De Aceite,Urabá,2018,Turbo,120.00,80.00,560.00
Permanentes,Palma De Aceite,Magdalena Medio,2018,Yondó,827.00,658.00,13160.00
Permanentes,Papaya,Occidente,2018,Dabeiba,48.00,26.00,520.00
Permanentes,Papaya,Norte,2018,Ituango,20.50,20.50,164.00
Permanentes,Papaya,Norte,2018,San Andrés De Cuerquia,6.00,6.00,60.00
Permanentes,Papaya,Urabá,2018,San Pedro De Urabá,283.00,203.00,5684.00
Permanentes,Papaya,Occidente,2018,Santa Fe De Antioquia,1.00,0.00,0.00
Permanentes,Papaya,Oriente,2018,Sonsón,12.00,0.00,0.00
Permanentes,Papaya,Occidente,2018,Uramita,25.00,10.00,80.00
Permanentes,Penca Sábila,Oriente,2018,Guarne,30.00,0.00,0.00
Permanentes,Piña,Valle de Aburra,2018,Barbosa,18.00,18.00,306.00
